16 
59 
27 
32 
45 
59 
8 
38 
80 
61 
86 
56 
70 
47 
15 
33 
92 
16 
25 
38 
54 
11 
42 
60 
36 
21 
35 
63 
60 
38 
56 
49 
63 
52 
66 
55 
41 
52 
100 
60 
68 
97 
42 
17 
73 
26 
62 
18 
41 
31 
3 
68 
33 
58 
42 
15 
37 
64 
79 
38 
11 
39 
24 
29 
8 
12 
31 
52 
16 
49 
34 
33 
25 
6 
74 
53 
59 
26 
64 
36 
54 
69 
23 
71 
70 
39 
32 
91 
15 
18 
76 
81 
50 
14 
60 
13 
65 
34 
16 
64 
91 
14 
44 
57 
99 
39 
63 
6 
65 
65 
71 
56 
24 
63 
38 
24 
11 
55 
41 
71 
10 
24 
54 
21 
47 
42 
4 
6 
16 
44 
92 
47 
74 
65 
34 
15 
83 
37 
37 
65 
8 
28 
68 
39 
28 
43 
74 
61 
65 
60 
7 
58 
13 
30 
36 
68 
65 
29 
15 
17 
46 
51 
9 
81 
5 
11 
13 
52 
76 
35 
67 
63 
57 
34 
31 
82 
59 
20 
43 
39 
71 
28 
19 
35 
50 
65 
76 
32 
50 
49 
50 
47 
50 
46 
64 
27 
29 
28 
55 
49 
59 
71 
53 
88 
50 
5 
30 
62 
30 
60 
59 
69 
63 
67 
40 
47 
68 
51 
28 
12 
15 
54 
68 
21 
59 
46 
71 
12 
63 
36 
13 
32 
63 
55 
12 
46 
78 
27 
55 
85 
46 
77 
14 
8 
21 
36 
68 
48 
13 
90 
65 
6 
73 
55 
16 
57 
30 
48 
72 
10 
53 
17 
4 
7 
36 
35 
8 
86 
33 
100 
80 
71 
74 
63 
41 
42 
26 
95 
39 
65 
11 
36 
6 
62 
28 
42 
19 
45 
60 
54 
22 
40 
19 
50 
22 
63 
47 
16 
4 
36 
14 
63 
46 
23 
20 
69 
32 
74 
67 
27 
10 
35 
21 
41 
89 
44 
62 
37 
34 
65 
31 
43 
30 
61 
56 
0 
40 
60 
9 
79 
65 
31 
77 
6 
72 
71 
78 
35 
38 
74 
23 
13 
36 
45 
70 
17 
34 
35 
20 
89 
19 
75 
42 
65 
55 
98 
11 
55 
37 
53 
49 
75 
47 
84 
16 
41 
76 
16 
34 
86 
10 
28 
4 
30 
53 
47 
63 
18 
63 
56 
55 
79 
56 
80 
24 
60 
51 
56 
45 
80 
49 
86 
30 
91 
58 
17 
26 
19 
57 
59 
50 
21 
57 
13 
68 
43 
34 
57 
60 
61 
52 
61 
42 
49 
63 
46 
74 
61 
1 
44 
4 
82 
42 
41 
35 
97 
32 
31 
4 
83 
59 
86 
29 
52 
40 
44 
57 
79 
5 
40 
58 
39 
49 
55 
86 
16 
64 
54 
10 
59 
36 
42 
61 
48 
7 
35 
2 
27 
66 
49 
44 
65 
34 
65 
93 
40 
33 
37 
76 
37 
38 
39 
18 
52 
47 
13 
60 
55 
75 
43 
55 
16 
2 
6 
30 
79 
22 
62 
31 
85 
13 
94 
20 
55 
60 
81 
16 
80 
90 
76
